symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
VZ,2023-12-31,annual,USD,37475000000,9999000000,None,2079000000,5321000000,18102000000,24563000000,5173000000,-287000000,12095000000,-23432000000,-14657000000,-150000000,None,None,None,11025000000,11025000000,None,None,8600000000,None,None,None,None,None,11614000000
VZ,2022-12-31,annual,USD,37141000000,8056000000,None,-33000000,5342000000,17537000000,26740000000,6897000000,-627000000,21748000000,-28662000000,-8529000000,106000000,None,None,None,10805000000,10805000000,None,None,17800000000,None,None,None,-50000000,None,21256000000
VZ,2021-12-31,annual,USD,39539000000,8385000000,None,1457000000,4785000000,16643000000,67882000000,4030000000,905000000,22618000000,-67153000000,8277000000,0,None,None,None,10445000000,10445000000,None,None,41400000000,None,None,None,-19337000000,None,22065000000
VZ,2020-12-31,annual,USD,41768000000,9520000000,None,-966000000,-1580000000,17199000000,20318000000,-747000000,369000000,18348000000,-23512000000,1325000000,0,None,None,None,10232000000,10232000000,None,None,31500000000,None,None,None,19581000000,None,17801000000
VZ,2019-12-31,annual,USD,35746000000,11291000000,None,-2359000000,4331000000,17177000000,18837000000,1448000000,76000000,19788000000,-17581000000,-18164000000,0,None,None,None,10016000000,10016000000,None,None,18700000000,None,None,None,-151000000,None,19265000000
VZ,2018-12-31,annual,USD,34339000000,6647000000,None,1777000000,3463000000,17577000000,16658000000,3176000000,324000000,16039000000,-17934000000,-15377000000,-790000000,None,None,None,9772000000,9772000000,None,None,10800000000,None,None,None,666000000,None,15528000000
VZ,2017-12-31,annual,USD,24318000000,8344000000,None,-335000000,5191000000,17109000000,17247000000,6015000000,-168000000,30550000000,-18456000000,-6151000000,-170000000,0,0,None,9472000000,9472000000,None,None,27707000000,None,None,None,-801000000,None,30101000000
VZ,2016-12-31,annual,USD,21689000000,3502000000,None,-1079000000,7888000000,15928000000,17059000000,8398000000,-61000000,13608000000,-9874000000,-13376000000,-149000000,0,0,None,9262000000,9262000000,None,3000000,12964000000,None,3000000,None,-1590000000,None,13127000000
VZ,2015-12-31,annual,USD,39027000000,5110000000,None,2545000000,1000000,16017000000,17775000000,844000000,99000000,18375000000,-30043000000,-15112000000,-344000000,5134000000,5134000000,None,8538000000,8538000000,None,40000000,6667000000,None,-5094000000,None,-6128000000,None,17879000000
VZ,2014-12-31,annual,USD,30631000000,4835000000,None,1412000000,3572000000,16533000000,17191000000,2745000000,132000000,11956000000,-15856000000,-57705000000,-475000000,None,None,None,7803000000,7803000000,None,34000000,30967000000,None,34000000,None,-42930000000,None,9625000000
VZ,2013-12-31,annual,USD,38818000000,2503000000,None,925000000,930000000,16606000000,16604000000,843000000,-56000000,23547000000,-14833000000,26450000000,-142000000,153000000,153000000,None,5936000000,5936000000,None,85000000,49166000000,None,-68000000,None,50435000000,None,11497000000
VZ,2012-12-31,annual,USD,31486000000,2886000000,None,1144000000,1547000000,16460000000,16175000000,1717000000,136000000,10557000000,-20502000000,-21253000000,-1437000000,None,None,None,5230000000,5230000000,None,315000000,0,None,315000000,None,-10269000000,None,875000000
VZ,2011-12-31,annual,USD,29780000000,2155000000,None,-1607000000,672000000,14991000000,16244000000,966000000,-208000000,10198000000,-17250000000,-5836000000,1928000000,None,None,None,5555000000,5555000000,None,241000000,11060000000,None,241000000,None,6694000000,None,2404000000
VZ,2010-12-31,annual,USD,33363000000,1556000000,None,1075000000,-873000000,14593000000,16458000000,-859000000,-299000000,10217000000,-15054000000,-13650000000,-1097000000,None,None,None,5412000000,5412000000,None,None,None,None,None,None,4659000000,None,2549000000
VZ,2009-12-31,annual,USD,31390000000,2209000000,None,-1251000000,1260000000,14564000000,16872000000,1393000000,-235000000,11601000000,-23156000000,-16007000000,-1652000000,0,0,None,5271000000,5271000000,None,0,12040000000,None,None,None,-7773000000,None,4894000000
VZ,2024-12-31,quarterly,USD,10432000000,11270000000,None,None,None,16372000000,5203000000,None,None,5114000000,-5561000000,-5623000000,0,None,None,None,2850000000,2850000000,None,None,7371000000,None,None,None,None,None,5005000000
VZ,2024-09-30,quarterly,USD,9911000000,188000000,None,None,None,676000000,4103000000,None,None,3411000000,-4003000000,-4415000000,-603000000,None,None,None,2801000000,2801000000,None,None,2401000000,None,None,None,None,None,3306000000
VZ,2024-06-30,quarterly,USD,9485000000,60000000,None,None,None,706000000,3859000000,None,None,4702000000,-3865000000,-5634000000,-1744000000,None,None,None,2802000000,2802000000,None,None,3318000000,None,None,None,None,None,4593000000
VZ,2024-03-31,quarterly,USD,7084000000,118000000,None,None,None,698000000,4825000000,None,None,4722000000,-5245000000,-1428000000,2347000000,None,None,None,2796000000,2796000000,None,None,2510000000,None,None,None,None,None,4602000000
VZ,2023-12-31,quarterly,USD,8677000000,9549000000,None,None,None,16112000000,8540000000,None,287000000,-2573000000,-7824000000,-3016000000,-483000000,0,0,None,2794000000,2794000000,None,0,3944000000,None,0,None,None,None,-2705000000
VZ,2023-09-30,quarterly,USD,10778000000,224000000,None,None,None,690000000,4868000000,None,None,4884000000,-5408000000,-6055000000,500000000,0,0,None,2744000000,2744000000,None,0,951000000,None,0,None,None,None,4762000000
VZ,2023-06-30,quarterly,USD,9731000000,86000000,None,None,None,653000000,4599000000,None,None,4766000000,-4090000000,-3203000000,-509000000,0,0,None,2743000000,2743000000,None,0,1951000000,None,0,None,2438000000,None,4648000000
VZ,2023-03-31,quarterly,USD,8289000000,140000000,None,None,None,647000000,6556000000,None,None,5018000000,-6110000000,-2383000000,342000000,0,0,None,2744000000,2744000000,None,0,1754000000,None,0,None,-204000000,None,4909000000
VZ,2022-12-31,quarterly,USD,8942000000,7901000000,None,None,None,15593000000,8039000000,-1978000000,627000000,6698000000,-5342000000,-3076000000,-4408000000,0,0,None,2739000000,2739000000,None,0,11861000000,None,0,None,524000000,None,6577000000
VZ,2022-09-30,quarterly,USD,10534000000,33000000,None,None,None,658000000,5935000000,None,627000000,5024000000,-8664000000,-1616000000,1954000000,0,0,None,2688000000,2688000000,None,0,886000000,None,0,None,254000000,None,4900000000
VZ,2022-06-30,quarterly,USD,10844000000,28000000,None,None,None,651000000,5107000000,None,None,5315000000,-6661000000,-4082000000,-1231000000,0,0,None,2724000000,2724000000,None,0,1508000000,None,0,None,5315000000,None,5199000000
VZ,2022-03-31,quarterly,USD,6821000000,94000000,None,None,None,635000000,7659000000,None,None,4711000000,-7995000000,245000000,3791000000,0,0,None,2654000000,2654000000,None,0,3545000000,None,0,None,-929000000,None,4580000000
VZ,2021-12-31,quarterly,USD,8377000000,8216000000,None,None,None,14906000000,6994000000,-1592000000,-905000000,4737000000,-10135000000,-5192000000,0,0,0,None,2648000000,2648000000,None,0,38705000000,None,0,None,-6950000000,None,4613000000
VZ,2021-09-30,quarterly,USD,10724000000,40000000,None,None,None,495000000,6894000000,None,-905000000,6554000000,-2617000000,-3081000000,0,0,0,None,2599000000,2599000000,None,0,0,None,0,None,6554000000,None,6407000000
VZ,2021-06-30,quarterly,USD,10744000000,36000000,None,None,None,546000000,4717000000,None,-905000000,5949000000,-4748000000,-11406000000,0,0,0,None,2597000000,2597000000,None,0,1695000000,None,0,None,5949000000,None,5800000000
VZ,2021-03-31,quarterly,USD,9694000000,93000000,None,None,None,629000000,49277000000,None,-905000000,5378000000,-49653000000,27956000000,0,0,0,None,2601000000,2601000000,None,0,1000000000,None,0,None,-12003000000,None,5245000000
VZ,2020-12-31,quarterly,USD,9296000000,9311000000,None,None,None,15381000000,4163000000,189000000,-369000000,4718000000,-5043000000,9062000000,0,0,0,None,2596000000,2596000000,None,0,27061000000,None,0,None,13315000000,None,4588000000
VZ,2020-09-30,quarterly,USD,8920000000,34000000,None,None,None,621000000,4504000000,None,-369000000,4504000000,-6345000000,-1505000000,0,0,0,None,2546000000,2546000000,None,0,1595000000,None,0,None,4504000000,None,4357000000
VZ,2020-06-30,quarterly,USD,14728000000,52000000,None,None,None,605000000,6167000000,None,-369000000,4839000000,-5144000000,-8795000000,0,0,0,None,2543000000,2543000000,None,0,0,None,0,None,4787000000,None,4700000000
VZ,2020-03-31,quarterly,USD,8824000000,123000000,None,None,None,592000000,5484000000,None,-369000000,4287000000,-6980000000,2563000000,0,0,0,None,2547000000,2547000000,None,0,2844000000,None,0,None,4453000000,None,4156000000
VZ,2019-12-31,quarterly,USD,8998000000,5871000000,None,None,None,15229000000,6505000000,-1471000000,-76000000,5217000000,-5424000000,-3863000000,0,0,0,None,2542000000,2542000000,None,0,14718000000,None,0,None,-426000000,None,5095000000
VZ,2019-09-30,quarterly,USD,10912000000,435000000,None,None,None,656000000,4365000000,None,-76000000,5337000000,-3568000000,-6258000000,0,0,0,None,2493000000,2493000000,None,0,0,None,0,None,1071000000,None,5194000000
VZ,2019-06-30,quarterly,USD,8755000000,643000000,None,None,None,569000000,3699000000,None,-76000000,4074000000,-3786000000,-5386000000,0,0,0,None,2492000000,2492000000,None,0,2865000000,None,0,None,-373000000,None,3944000000
VZ,2019-03-31,quarterly,USD,7081000000,1107000000,None,None,None,555000000,4268000000,None,-76000000,5160000000,-4803000000,-2657000000,0,0,0,None,2489000000,2489000000,None,0,1117000000,None,0,None,-423000000,None,5032000000
VZ,2018-12-31,quarterly,USD,8095000000,4568000000,None,None,None,15929000000,4632000000,-2667000000,-324000000,2065000000,-4798000000,-2956000000,0,0,0,None,2489000000,2489000000,None,0,4868000000,None,0,None,207000000,None,1939000000
VZ,2018-09-30,quarterly,USD,9811000000,100000000,None,None,None,557000000,4188000000,None,-324000000,5062000000,-4408000000,-4556000000,0,0,0,None,2438000000,2438000000,None,0,1348000000,None,0,None,788000000,None,4924000000
VZ,2018-06-30,quarterly,USD,9785000000,100000000,None,None,None,557000000,3286000000,None,-324000000,4246000000,-3443000000,-6549000000,-1432000000,0,0,None,2438000000,2438000000,None,0,2628000000,None,0,None,-173000000,None,4120000000
VZ,2018-03-31,quarterly,USD,6648000000,1200000000,None,None,None,534000000,4552000000,None,-324000000,4666000000,-5285000000,-1316000000,0,0,0,None,2407000000,2407000000,None,0,1956000000,None,0,None,-156000000,None,4545000000
VZ,2017-12-31,quarterly,USD,7843000000,4333000000,None,None,None,15636000000,5965000000,6015000000,168000000,18783000000,-5469000000,-4554000000,-10000000,0,0,None,2405000000,2405000000,None,0,5792000000,None,0,None,-2408000000,None,18669000000
VZ,2017-09-30,quarterly,USD,7169000000,200000000,None,None,None,536000000,4271000000,None,None,3736000000,-3728000000,-3497000000,-8000000,0,0,None,2357000000,2357000000,None,0,5906000000,None,0,None,-96000000,None,3620000000
VZ,2017-06-30,quarterly,USD,7930000000,200000000,None,None,None,485000000,3944000000,None,None,4478000000,-4709000000,-2765000000,-100000000,0,0,None,2356000000,2356000000,None,0,2955000000,None,0,None,276000000,None,4362000000
VZ,2017-03-31,quarterly,USD,1376000000,200000000,None,None,None,452000000,3067000000,None,None,3553000000,-4550000000,4665000000,0,0,0,None,2354000000,2354000000,None,0,13054000000,None,0,None,1427000000,None,3450000000
VZ,2016-12-31,quarterly,USD,3965000000,3102000000,None,None,7829000000,14673000000,5661000000,8339000000,61000000,4600000000,-7335000000,-162000000,-29000000,0,0,None,2354000000,2354000000,None,0,4812000000,None,0,None,-3561000000,None,4495000000
VZ,2016-09-30,quarterly,USD,4816000000,100000000,None,None,31000000,419000000,4125000000,31000000,None,3747000000,-5192000000,3960000000,-730000000,0,0,None,2303000000,2303000000,None,0,0,None,0,None,3584000000,None,3620000000
VZ,2016-06-30,quarterly,USD,5411000000,100000000,None,None,30000000,401000000,3886000000,30000000,None,831000000,6089000000,-14489000000,650000000,0,0,None,2303000000,2303000000,None,0,0,None,0,None,-2989000000,None,702000000
VZ,2016-03-31,quarterly,USD,7497000000,300000000,None,None,-2000000,435000000,3387000000,-2000000,None,4430000000,-3436000000,-2685000000,0,0,0,None,2302000000,2302000000,None,3000000,0,None,3000000,None,1376000000,None,4310000000
VZ,2015-12-31,quarterly,USD,10601000000,4610000000,None,None,None,14770000000,5235000000,None,-99000000,5513000000,-5447000000,-4559000000,-39000000,0,0,None,2165000000,2165000000,None,9000000,170000000,None,9000000,None,595000000,None,5391000000
VZ,2015-09-30,quarterly,USD,9520000000,100000000,None,None,None,438000000,4387000000,None,None,4171000000,-4425000000,-4228000000,-199000000,60000000,60000000,None,2107000000,2107000000,None,0,0,None,-29000000,None,867000000,None,4038000000
VZ,2015-06-30,quarterly,USD,8737000000,100000000,None,None,None,428000000,4488000000,None,None,4353000000,-6995000000,-3120000000,-588000000,74000000,74000000,None,2113000000,2113000000,None,0,0,None,-74000000,None,-1378000000,None,4231000000
VZ,2015-03-31,quarterly,USD,10169000000,300000000,None,None,None,381000000,3665000000,None,None,4338000000,-13176000000,-3205000000,0,5000000000,5000000000,None,2153000000,2153000000,None,0,6497000000,None,-5000000000,None,-6212000000,None,4219000000
